problem,direction,iteration,calls,f,gap
chained_cb3_1,gradient,16,65,119.40742128351455,21.40742128351455
chained_cb3_1,gradient,17,68,118.94958778804323,20.94958778804323
chained_cb3_1,gradient,18,76,118.68529100394909,20.68529100394909
chained_cb3_1,gradient,19,77,112.66413302265606,14.66413302265606
chained_cb3_1,gradient,20,83,111.07235026620579,13.072350266205788
chained_cb3_1,gradient,21,88,109.6426925844127,11.6426925844127
chained_cb3_1,gradient,22,92,109.11714410384477,11.117144103844765
chained_cb3_1,gradient,23,98,108.8883973947541,10.888397394754094
chained_cb3_1,gradient,24,102,108.75428504664919,10.754285046649187
chained_cb3_1,gradient,25,105,108.07222166128571,10.07222166128571
chained_cb3_1,gradient,26,109,107.1910999124182,9.191099912418196
chained_cb3_1,gradient,27,115,107.09047005749136,9.090470057491359
chained_cb3_1,gradient,28,118,106.35333562425086,8.35333562425086
chained_cb3_1,gradient,29,122,106.09937367983159,8.099373679831587
chained_cb3_1,gradient,30,128,106.03644438208171,8.036444382081712
chained_cb3_1,gradient,31,132,105.81145732769852,7.81145732769852
chained_cb3_1,gradient,32,134,105.26749159241564,7.267491592415638
chained_cb3_1,gradient,33,143,105.24813150279218,7.248131502792177
chained_cb3_1,gradient,34,144,105.15394422250003,7.15394422250003
chained_cb3_1,gradient,35,148,105.04906228047267,7.049062280472668
chained_cb3_1,gradient,36,152,104.96282241278796,6.962822412787958
chained_cb3_1,gradient,37,157,104.81882132416914,6.818821324169136
chained_cb3_1,gradient,38,162,104.81764270923,6.81764270923
chained_cb3_1,gradient,39,167,104.55141981849003,6.551419818490032
chained_cb3_1,gradient,40,171,104.10333992370411,6.103339923704112
chained_cb3_1,gradient,41,176,104.07221513355375,6.072215133553755
chained_cb3_1,gradient,42,180,103.80553681878216,5.8055368187821585
chained_cb3_1,gradient,43,186,103.80125698751395,5.801256987513952
chained_cb3_1,gradient,44,189,103.773284455968,5.773284455967996
chained_cb3_1,gradient,45,192,103.5342503097728,5.534250309772801
chained_cb3_1,gradient,46,199,103.50393181239868,5.503931812398676
chained_cb3_1,gradient,47,208,103.50014045250533,5.500140452505335
chained_cb3_1,gradient,48,209,103.49292615405412,5.492926154054118
chained_cb3_1,gradient,49,211,103.47305917378804,5.4730591737880445
chained_cb3_1,gradient,50,214,103.30338401765702,5.303384017657024
chained_cb3_1,gradient,51,224,103.30213966841764,5.302139668417638
chained_cb3_1,gradient,52,228,103.30091693065607,5.300916930656072
chained_cb3_1,gradient,53,232,103.29975236305897,5.299752363058971
chained_cb3_1,gradient,54,234,103.29514200710989,5.295142007109888
chained_cb3_1,gradient,55,235,103.0443263221072,5.044326322107196
chained_cb3_1,gradient,56,241,102.96575722610203,4.965757226102028
chained_cb3_1,gradient,57,243,102.86860525527126,4.868605255271262
chained_cb3_1,gradient,58,248,102.70378034415623,4.703780344156229
chained_cb3_1,gradient,59,249,102.25985794745301,4.259857947453014
chained_cb3_1,gradient,60,260,102.25011360764078,4.250113607640785
chained_cb3_1,gradient,61,263,102.24351709997833,4.243517099978334
chained_cb3_1,gradient,62,266,102.24095621256157,4.240956212561571
chained_cb3_1,gradient,63,269,102.1953988825318,4.195398882531805
chained_cb3_1,gradient,64,273,101.68080577838728,3.680805778387281
chained_cb3_1,gradient,65,275,101.44162588038594,3.441625880385942
chained_cb3_1,gradient,66,278,100.73214319034368,2.7321431903436775
chained_cb3_1,gradient,67,281,100.29724668786704,2.2972466878670446
chained_cb3_1,gradient,68,284,100.17734054663644,2.1773405466364437
chained_cb3_1,gradient,69,287,99.9034952716701,1.9034952716700957
chained_cb3_1,gradient,70,290,99.50202510349999,1.5020251034999887
chained_cb3_1,gradient,71,293,99.24009812418834,1.2400981241883358
chained_cb3_1,gradient,72,296,99.11717434827509,1.1171743482750855
chained_cb3_1,gradient,73,300,98.99838180495564,0.9983818049556419
chained_cb3_1,gradient,74,304,98.97882498941881,0.9788249894188112
chained_cb3_1,gradient,75,309,98.94319059089548,0.9431905908954832
chained_cb3_1,gradient,76,312,98.85210034982745,0.8521003498274524
chained_cb3_1,gradient,77,316,98.78131591173312,0.7813159117331168
chained_cb3_1,gradient,78,320,98.75319891861648,0.7531989186164765
chained_cb3_1,gradient,79,323,98.63179377178199,0.6317937717819859
chained_cb3_1,gradient,80,328,98.59608275315153,0.5960827531515349
chained_cb3_1,gradient,81,331,98.54605088434967,0.5460508843496683
chained_cb3_1,gradient,82,335,98.49200182529394,0.49200182529394
chained_cb3_1,gradient,83,339,98.48458468596343,0.4845846859634264
chained_cb3_1,gradient,84,343,98.48081312357057,0.48081312357057016
chained_cb3_1,gradient,85,347,98.45003239776513,0.4500323977651277
chained_cb3_1,gradient,86,351,98.41488923238373,0.41488923238372877
chained_cb3_1,gradient,87,354,98.36454740465336,0.364547404653365
chained_cb3_1,gradient,88,359,98.34580098361715,0.3458009836171527
chained_cb3_1,gradient,89,362,98.31172752648146,0.3117275264814623
chained_cb3_1,gradient,90,366,98.3091875691945,0.3091875691945063
chained_cb3_1,gradient,91,371,98.28138010891345,0.2813801089134529
chained_cb3_1,gradient,92,374,98.27287797251475,0.272877972514749
chained_cb3_1,gradient,93,378,98.2619688690783,0.2619688690783022
chained_cb3_1,gradient,94,382,98.24686096094891,0.24686096094890786
chained_cb3_1,gradient,95,386,98.23478430778891,0.2347843077889138
chained_cb3_1,gradient,96,390,98.21305860188663,0.21305860188662962
chained_cb3_1,gradient,97,395,98.20287634760673,0.20287634760673257
chained_cb3_1,gradient,98,398,98.18553219046527,0.18553219046526692
chained_cb3_1,gradient,99,402,98.18082046155759,0.18082046155758746
chained_cb3_1,gradient,100,406,98.17405124312266,0.17405124312266196
chained_cb3_1,gradient,101,411,98.1621562750743,0.1621562750742953
chained_cb3_1,gradient,102,415,98.14880506406962,0.14880506406962013
chained_cb3_1,gradient,103,419,98.14050578091599,0.1405057809159871
chained_cb3_1,gradient,104,424,98.13781857141979,0.13781857141978548
chained_cb3_1,gradient,105,428,98.12916566594022,0.12916566594022072
chained_cb3_1,gradient,106,433,98.12485386317104,0.1248538631710403
chained_cb3_1,gradient,107,436,98.12432834188148,0.12432834188147979
chained_cb3_1,gradient,108,440,98.11676022215326,0.11676022215326043
chained_cb3_1,gradient,109,446,98.11228340415548,0.11228340415547677
chained_cb3_1,gradient,110,448,98.10743661591741,0.10743661591740761
chained_cb3_1,gradient,111,452,98.09586138816755,0.09586138816754897
chained_cb3_1,gradient,112,455,98.08646241100509,0.08646241100508689
chained_cb3_1,gradient,113,459,98.07210451312127,0.07210451312127475
chained_cb3_1,gradient,114,463,98.06504291718718,0.06504291718718491
chained_cb3_1,gradient,115,469,98.06205128247305,0.062051282473049696
chained_cb3_1,gradient,116,472,98.05942331039876,0.05942331039875626
chained_cb3_1,gradient,117,477,98.0562781240792,0.05627812407919919
chained_cb3_1,gradient,118,480,98.05047102936686,0.050471029366860876
chained_cb3_1,gradient,119,485,98.05020318807854,0.05020318807854096
chained_cb3_1,gradient,120,488,98.04839094223627,0.048390942236267165
chained_cb3_1,gradient,121,493,98.04374640330619,0.043746403306187176
chained_cb3_1,gradient,122,498,98.04372575760478,0.043725757604775595
chained_cb3_1,gradient,123,501,98.04342432237314,0.04342432237314142
chained_cb3_1,gradient,124,505,98.04328218910848,0.04328218910848136
chained_cb3_1,gradient,125,510,98.04078917581978,0.04078917581978203
chained_cb3_1,gradient,126,513,98.03462161919629,0.0346216191962867
chained_cb3_1,gradient,127,518,98.0326976217135,0.03269762171349555
chained_cb3_1,gradient,128,523,98.03102375972546,0.031023759725457012
chained_cb3_1,gradient,129,526,98.02958708414303,0.02958708414303146
chained_cb3_1,gradient,130,530,98.02884156152163,0.028841561521630865
chained_cb3_1,gradient,131,535,98.02643764696411,0.026437646964112105
chained_cb3_1,gradient,132,539,98.02570226080476,0.025702260804763455
chained_cb3_1,gradient,133,543,98.02524252338502,0.025242523385017535
chained_cb3_1,gradient,134,548,98.02276543679629,0.022765436796291283
chained_cb3_1,gradient,135,552,98.0223600302062,0.02236003020620103
chained_cb3_1,gradient,136,555,98.02193221402582,0.021932214025824237
chained_cb3_1,gradient,137,560,98.02122164208083,0.02122164208083177
chained_cb3_1,gradient,138,565,98.02062049513324,0.02062049513324382
chained_cb3_1,gradient,139,568,98.01887694150622,0.0188769415062211
chained_cb3_1,gradient,140,573,98.01700287756084,0.01700287756084151
chained_cb3_1,gradient,141,576,98.01651015707108,0.01651015707108172
chained_cb3_1,gradient,142,580,98.01473820450725,0.014738204507253272
chained_cb3_1,gradient,143,585,98.01399920904106,0.013999209041060112
chained_cb3_1,gradient,144,589,98.01346396470785,0.013463964707852938
chained_cb3_1,gradient,145,593,98.01271045347036,0.012710453470361927
chained_cb3_1,gradient,146,598,98.01182340080857,0.011823400808566475
chained_cb3_1,gradient,147,603,98.01148680661272,0.011486806612722944
chained_cb3_1,gradient,148,605,98.01068025481528,0.01068025481528423
chained_cb3_1,gradient,149,609,98.01049859767237,0.010498597672366827
chained_cb3_1,gradient,150,613,98.0100711594347,0.010071159434701826
chained_cb3_1,gradient,151,617,98.00910039636138,0.009100396361375829
chained_cb3_1,gradient,152,621,98.0084301168017,0.008430116801704912
chained_cb3_1,gradient,153,625,98.00741345397034,0.007413453970343653
chained_cb3_1,gradient,154,630,98.00694205204043,0.006942052040429303
chained_cb3_1,gradient,155,634,98.00623955436812,0.006239554368121958
chained_cb3_1,gradient,156,639,98.0058350008369,0.005835000836896143
chained_cb3_1,gradient,157,643,98.00534198835751,0.005341988357514538
chained_cb3_1,gradient,158,648,98.00516898109527,0.005168981095266645
chained_cb3_1,gradient,159,652,98.0047842641292,0.0047842641291993004
chained_cb3_1,gradient,160,658,98.00464448573818,0.00464448573818288
chained_cb3_1,gradient,161,660,98.00431904651683,0.004319046516826575
chained_cb3_1,gradient,162,665,98.00408810332954,0.004088103329536352
chained_cb3_1,gradient,163,668,98.00367883021232,0.0036788302123227368
chained_cb3_1,gradient,164,674,98.0034527461095,0.0034527461095024137
chained_cb3_1,gradient,165,677,98.00296086871901,0.0029608687190147975
chained_cb3_1,gradient,166,681,98.00284852690872,0.0028485269087212828
chained_cb3_1,gradient,167,685,98.00262524919395,0.0026252491939544598
chained_cb3_1,gradient,168,691,98.00252517562515,0.0025251756251520874
chained_cb3_1,gradient,169,694,98.00233817634165,0.0023381763416523427
chained_cb3_1,gradient,170,698,98.00204237619897,0.0020423761989718514
chained_cb3_1,gradient,171,703,98.00182325777409,0.0018232577740917577
chained_cb3_1,gradient,172,708,98.00167020661623,0.0016702066162253004
chained_cb3_1,gradient,173,711,98.0015349317022,0.0015349317021957631
chained_cb3_1,gradient,174,716,98.001400057447,0.0014000574470003357
chained_cb3_1,gradient,175,722,98.00137361325847,0.0013736132584654115
chained_cb3_1,gradient,176,725,98.00123438440727,0.0012343844072688626
chained_cb3_1,gradient,177,730,98.00110475057895,0.001104750578946323
chained_cb3_1,gradient,178,734,98.00102584835209,0.0010258483520857453
chained_cb3_1,gradient,179,739,98.00095626221086,0.0009562622108632013
chained_cb3_1,gradient,180,742,98.00090470923078,0.000904709230781009
chained_cb3_1,gradient,181,748,98.00086566134922,0.000865661349223501
chained_cb3_1,gradient,182,752,98.00086186325038,0.0008618632503782919
chained_cb3_1,gradient,183,756,98.00082875029932,0.0008287502993198359
chained_cb3_1,gradient,184,761,98.00077586371955,0.0007758637195536267
chained_cb3_1,gradient,185,765,98.00070218778191,0.0007021877819113342
chained_cb3_1,gradient,185,765,98.00070218778191,0.0007021877819113342
chained_cb3_1,cutting_plane,1,7,499.71561219786133,401.71561219786133
chained_cb3_1,cutting_plane,2,11,474.39420599437085,376.39420599437085
chained_cb3_1,cutting_plane,3,14,380.78306854448863,282.78306854448863
chained_cb3_1,cutting_plane,4,21,335.5288068457904,237.52880684579043
chained_cb3_1,cutting_plane,5,25,258.432962422942,160.432962422942
chained_cb3_1,cutting_plane,6,33,240.83905021984503,142.83905021984503
chained_cb3_1,cutting_plane,7,35,230.3655044121702,132.3655044121702
chained_cb3_1,cutting_plane,8,40,169.54076060357409,71.54076060357409
chained_cb3_1,cutting_plane,9,45,154.25118272378288,56.251182723782875
chained_cb3_1,cutting_plane,10,48,149.27806364931016,51.278063649310155
chained_cb3_1,cutting_plane,11,53,147.46997954680378,49.469979546803785
chained_cb3_1,cutting_plane,12,62,147.44246582358446,49.442465823584456
chained_cb3_1,cutting_plane,13,64,125.84798095074738,27.847980950747385
chained_cb3_1,cutting_plane,14,70,122.07333371973013,24.07333371973013
chained_cb3_1,cutting_plane,15,76,121.03221046253263,23.032210462532632
chained_cb3_1,cutting_plane,16,81,119.40742128351455,21.40742128351455
chained_cb3_1,cutting_plane,17,85,118.94958778804323,20.94958778804323
chained_cb3_1,cutting_plane,18,94,118.68529100394909,20.68529100394909
chained_cb3_1,cutting_plane,19,96,112.66413302265606,14.66413302265606
chained_cb3_1,cutting_plane,20,103,111.07235026620579,13.072350266205788
chained_cb3_1,cutting_plane,21,109,109.6426925844127,11.6426925844127
chained_cb3_1,cutting_plane,22,114,109.11714410384477,11.117144103844765
chained_cb3_1,cutting_plane,23,121,108.8883973947541,10.888397394754094
chained_cb3_1,cutting_plane,24,126,108.75428504664919,10.754285046649187
chained_cb3_1,cutting_plane,25,130,108.07222166128571,10.07222166128571
chained_cb3_1,cutting_plane,26,135,107.1910999124182,9.191099912418196
chained_cb3_1,cutting_plane,27,142,107.09047005749136,9.090470057491359
chained_cb3_1,cutting_plane,28,146,106.35333562425086,8.35333562425086
chained_cb3_1,cutting_plane,29,151,106.09937367983159,8.099373679831587
chained_cb3_1,cutting_plane,30,158,106.03644438208171,8.036444382081712
chained_cb3_1,cutting_plane,31,163,105.81145732769852,7.81145732769852
chained_cb3_1,cutting_plane,32,166,105.26749159241564,7.267491592415638
chained_cb3_1,cutting_plane,33,176,105.24813150279218,7.248131502792177
chained_cb3_1,cutting_plane,34,178,105.15394422250003,7.15394422250003
chained_cb3_1,cutting_plane,35,183,105.04906228047267,7.049062280472668
chained_cb3_1,cutting_plane,36,188,104.96282241278796,6.962822412787958
chained_cb3_1,cutting_plane,37,194,104.81882132416914,6.818821324169136
chained_cb3_1,cutting_plane,38,200,104.81764270923,6.81764270923
chained_cb3_1,cutting_plane,39,206,104.55141981849003,6.551419818490032
chained_cb3_1,cutting_plane,40,211,104.10333992370411,6.103339923704112
chained_cb3_1,cutting_plane,41,217,104.07221513355375,6.072215133553755
chained_cb3_1,cutting_plane,42,222,103.80553681878216,5.8055368187821585
chained_cb3_1,cutting_plane,43,229,103.80125698751395,5.801256987513952
chained_cb3_1,cutting_plane,44,233,103.773284455968,5.773284455967996
chained_cb3_1,cutting_plane,45,237,103.5342503097728,5.534250309772801
chained_cb3_1,cutting_plane,46,245,103.50393181239868,5.503931812398676
chained_cb3_1,cutting_plane,47,257,103.50014045250533,5.500140452505335
chained_cb3_1,cutting_plane,48,259,103.49292615405412,5.492926154054118
chained_cb3_1,cutting_plane,49,262,103.47305917378804,5.4730591737880445
chained_cb3_1,cutting_plane,50,266,103.30338401765702,5.303384017657024
chained_cb3_1,cutting_plane,51,279,103.30213966841764,5.302139668417638
chained_cb3_1,cutting_plane,52,286,103.30091698295905,5.300916982959052
